Optimum Control ID,OC Description,SalesGroup,Combined Label,Red,Yellow,Green,GHG Emission (g),N lost (g),Land Use (m^2),Freshwater Withdrawals (L),Stress-Weighted Water Use (L),GHG Emission (g) / 100g,N lost (g) / 100g,Freshwater Withdrawals (L) / 100g,Stress-Weighted Water Use (L) / 100g,Land Use (m^2) / 100g
R-51196,HC|Quiche|Spinach & Feta,FEAST,Yellow,False,True,False,774.718699905583,7.87228048884784,1.176303441776124,103.92,4857.41,333.93,3.39,44.79,2093.71,0.51
R-26800,HC|Samosa|Breakfast,FT GRILL BREAKFAST,Green,False,False,True,101.27,1.3375,0.0,25.63,822.11,77.9,1.03,19.72,632.39,0.0
R-61988,HC|Spanakopita,FEAST,Red,True,False,False,5033.915664780178,52.54132556827513,5.877818154785671,869.98,44842.1,825.23,8.61,142.62,7351.16,0.96
R-64290,HC|Spicy Jamaican Patty,FEAST,Red,True,False,False,7979.835900000104,63.59350000000082,24.404850000000316,323.7,11832.64,4134.63,32.95,167.72,6130.9,12.64
R-62186,HS|Adobo|Peppers & Onion|SIDE,FT SIDES ,Green,False,False,True,99.2566681491681,1.4007797574807166,0.2680296898017458,8.2,316.84,66.17,0.93,5.47,211.23,0.18
R-70784,HS|Bowl|5 Spice Pork,FT HOMESKILLET,Red,True,False,False,2352.543390352296,28.013079229655,5.329255267559782,435.64,11575.75,588.14,7.0,108.91,2893.94,1.33
R-73323,HS|Bowl|Coconut Miso Salmon,FEAST,Yellow,False,True,False,1006.36303301985,10.708436304233013,1.426617264603961,281.51,1661.54,328.88,3.5,92.0,542.99,0.47
R-73499,HS|Bowl|Coconut Miso Tofu,FEAST,Green,False,False,True,451.3206050305618,1.773903162963109,0.8305741935561057,70.67,501.42,147.49,0.58,23.09,163.86,0.27
R-64725,HS|Bowl|Crispy CauliflowerBowl,FEAST,Green,False,False,True,396.1907286033961,1.7928815395839326,1.0559475476067322,93.19,824.83,113.2,0.51,26.63,235.67,0.3
R-57165,HS|Cabbage & Apple|SIDE,FT SIDES ,Green,False,False,True,171.6223582251082,1.433095238095238,0.4573382034632029,23.81,497.29,137.3,1.15,19.05,397.83,0.37
R-62034,HS|Cajun Chicken|PLATE,FT HOMESKILLET,Yellow,False,True,False,1359.639106766559,31.61670433369461,3.556577916943193,97.77,281.83,271.39,6.31,19.51,56.25,0.71
R-62265,HS|Carved|Roast Beef|PLATE,FT HOMESKILLET,Red,True,False,False,6617.2960386508175,51.80051801094849,19.872939199706817,264.78,10054.08,1838.14,14.39,73.55,2792.8,5.52
R-62261,HS|Carved|Turkey Dinner|PLATE,FT HOMESKILLET,Yellow,False,True,False,1572.9871991706204,31.680093129802177,3.4688891957784627,121.39,2082.44,255.77,5.15,19.74,338.61,0.56
R-62176,HS|Chicken Adobo|PLATE,FT HOMESKILLET,Yellow,False,True,False,918.8425486620024,20.06648132464062,2.1436706654152617,127.74,467.88,238.66,5.21,33.18,121.53,0.56
R-61948,HS|Chicken souvlaki|PLATE,FT HOMESKILLET,Green,False,False,True,1009.8499125504088,16.141982564077317,1.4115131630981208,157.26,2846.1,133.75,2.14,20.83,376.97,0.19
R-62428,HS|Classic Jambalaya,FT HOMESKILLET,Yellow,False,True,False,1771.8941362202106,15.788561071209346,1.9879338351278732,201.79,5620.86,412.07,3.67,46.93,1307.18,0.46
R-62406,HS|Coleslaw|firecracker|SIDE,FT SIDES ,Green,False,False,True,113.9535636081169,1.0706930997421646,0.4398949787875418,7.37,318.75,81.4,0.76,5.26,227.68,0.31
R-62262,HS|Cranberry Compote|SIDE,FT SIDES ,Green,False,False,True,96.378039,0.0487215,0.1094139,7.68,295.12,214.17,0.11,17.07,655.82,0.24
R-73528,HS|Curry|Filipino Tofu,FT HOMESKILLET,Green,False,False,True,573.1944149851719,1.510735788263813,0.6462301575964041,68.97,366.19,186.71,0.49,22.47,119.28,0.21
R-73276,HS|Curry|Jamaican Lentil ,FEAST,Green,False,False,True,388.634295334743,1.1341086186797698,0.7847826877572743,62.43,302.25,118.49,0.35,19.03,92.15,0.24
R-71727,HS|Dim Sum|RATIO,FT HOMESKILLET,Red,True,False,False,4233.023480000006,37.034245000000055,0.0,489.83,13007.86,780.28,6.83,90.29,2397.76,0.0
R-73495,HS|Dog|BLT|RATIO,FT HOMESKILLET,Red,True,False,False,2867.706723928078,25.30856965819687,8.370884250698667,193.31,6460.67,1781.18,15.72,120.07,4012.84,5.2
R-55162,HS|Dog|Chicago|Ratio,FT HOMESKILLET,Red,True,False,False,2529.502573365589,20.576020073593803,7.527033435469409,125.01,4527.0,984.24,8.01,48.64,1761.48,2.93
R-61941,HS|Dog|Chili Cheese|Ratio,FT HOMESKILLET,Red,True,False,False,2606.1973493427154,21.28786722411986,7.773574309683206,141.66,5482.87,1364.5,11.15,74.17,2870.61,4.07
R-62859,HS|Dog|Classic|Ratio,FT HOMESKILLET,Red,True,False,False,2413.123352000011,19.35084666666675,7.39060800000003,113.97,4053.61,2080.28,16.68,98.25,3494.49,6.37
R-57354,HS|Eggplant Parmesan|PLATE,FT HOMESKILLET,Yellow,False,True,False,731.2159075492848,5.4621970481909585,2.8297376780066097,71.31,3382.74,201.99,1.51,19.7,934.46,0.78
R-71591,HS|Focaccia Bread Sticks|SIDE,FT HOMESKILLET,Green,False,False,True,61.71200000000987,0.5998933333334294,0.1982080000000276,16.99,519.71,54.13,0.53,14.9,455.89,0.17
